seq	s	e	gc	n
chr12	99800000	99900000	0.44289	0.0
chr12	99900000	100000000	0.45145	0.0
chr12	100000000	100100000	0.46042	0.0
chr12	100100000	100200000	0.45412	0.0
chr12	100200000	100300000	0.49506	0.0
chr12	100300000	100400000	0.45603	0.0
chr12	100400000	100500000	0.46776	0.0
chr12	100500000	100600000	0.40318	0.0
chr12	100600000	100700000	0.39854	0.0
chr12	100700000	100800000	0.4439	0.0
chr12	100800000	100900000	0.48274	0.0
chr12	100900000	101000000	0.5071	0.0
chr12	101000000	101100000	0.40792	0.0
chr12	101100000	101200000	0.40468	0.0
chr12	101200000	101300000	0.38771	0.0
chr12	101300000	101400000	0.38996	0.0
chr12	101400000	101500000	0.39259	0.0
chr12	101500000	101600000	0.38841	0.0
chr12	101600000	101700000	0.37908	0.0
chr12	101700000	101800000	0.45275	0.0
chr12	101800000	101900000	0.41341	0.0
chr12	101900000	102000000	0.42965	0.0
chr12	102000000	102100000	0.45984	0.0
chr12	102100000	102200000	0.48384	0.0
chr12	102200000	102300000	0.48188	0.0
chr12	102300000	102400000	0.48412	0.0
chr12	102400000	102500000	0.44403	0.0
chr12	102500000	102600000	0.51289	0.0
chr12	102600000	102700000	0.51058	0.0
chr12	102700000	102800000	0.41647	0.0
chr12	102800000	102900000	0.41383	0.0
chr12	102900000	103000000	0.41477	0.0
chr12	103000000	103100000	0.43103	0.0
chr12	103100000	103200000	0.47411	0.0
chr12	103200000	103300000	0.49509	0.0
chr12	103300000	103400000	0.49135	0.0
chr12	103400000	103500000	0.46128	0.0
chr12	103500000	103600000	0.4076	0.0
chr12	103600000	103700000	0.45867	0.0
chr12	103700000	103800000	0.45853	0.0
chr12	103800000	103900000	0.45573	0.0
chr12	103900000	104000000	0.47397	0.0
chr12	104000000	104100000	0.47112	0.0
chr12	104100000	104200000	0.44444	0.0
chr12	104200000	104300000	0.44317	0.0
chr12	104300000	104400000	0.45231	0.0
chr12	104400000	104500000	0.48083	0.0
chr12	104500000	104600000	0.48316	0.0
chr12	104600000	104700000	0.4691	0.0
chr12	104700000	104800000	0.47808	0.0
chr12	104800000	104900000	0.50177	0.0
chr12	104900000	105000000	0.4981	0.0
chr12	105000000	105100000	0.47767	0.0
chr12	105100000	105200000	0.47518	0.0
chr12	105200000	105300000	0.47888	0.0
chr12	105300000	105400000	0.48444	0.0
chr12	105400000	105500000	0.48254	0.0
chr12	105500000	105600000	0.50007	0.0
chr12	105600000	105700000	0.45656	0.0
chr12	105700000	105800000	0.438	0.0
chr12	105800000	105900000	0.4853	0.0
chr12	105900000	106000000	0.47686	0.0
chr12	106000000	106100000	0.47388	0.0
chr12	106100000	106200000	0.47919	0.0
chr12	106200000	106300000	0.46901	0.0
chr12	106300000	106400000	0.45639	0.0
chr12	106400000	106500000	0.46999	0.0
chr12	106500000	106600000	0.46143	0.0
chr12	106600000	106700000	0.45293	0.0
chr12	106700000	106800000	0.45253	0.0
chr12	106800000	106900000	0.46004	0.0
chr12	106900000	107000000	0.46197	0.0
chr12	107000000	107100000	0.449	0.0
chr12	107100000	107200000	0.46195	0.0
chr12	107200000	107300000	0.44725	0.0
chr12	107300000	107400000	0.45124	0.0
chr12	107400000	107500000	0.45156	0.0
chr12	107500000	107600000	0.44854	0.0
chr12	107600000	107700000	0.47816	0.0
chr12	107700000	107800000	0.48057	0.0
chr12	107800000	107900000	0.48595	0.0
chr12	107900000	108000000	0.50143	0.0
chr12	108000000	108100000	0.47768	0.0
chr12	108100000	108200000	0.48561	0.0
chr12	108200000	108300000	0.53251	0.0
chr12	108300000	108400000	0.50244	0.0
chr12	108400000	108500000	0.46925	0.0
chr12	108500000	108600000	0.44727	0.0
chr12	108600000	108700000	0.47737	0.0
chr12	108700000	108800000	0.46408	0.0
chr12	108800000	108900000	0.49563	0.0
chr12	108900000	109000000	0.49576	0.0
chr12	109000000	109100000	0.49478	0.0
chr12	109100000	109200000	0.40925	0.0
chr12	109200000	109300000	0.41136	0.0
chr12	109300000	109400000	0.46183	0.0
chr12	109400000	109500000	0.49449	0.0
chr12	109500000	109600000	0.48291	0.0
chr12	109600000	109700000	0.41444	0.0
chr12	109700000	109800000	0.43777	0.0
chr12	109800000	109900000	0.47376	0.0
chr12	109900000	110000000	0.47114	0.0
chr12	110000000	110100000	0.46771	0.0
chr12	110100000	110200000	0.47835	0.0
chr12	110200000	110300000	0.49487	0.0
chr12	110300000	110400000	0.46653	0.0
chr12	110400000	110500000	0.47963	0.0
chr12	110500000	110600000	0.48551	0.0
chr12	110600000	110700000	0.48498	0.0
chr12	110700000	110800000	0.46613	0.0
chr12	110800000	110900000	0.46725	0.0
chr12	110900000	111000000	0.48574	0.0
chr12	111000000	111100000	0.4534	0.0
chr12	111100000	111200000	0.46539	0.0
chr12	111200000	111300000	0.51095	0.0
chr12	111300000	111400000	0.50202	0.0
chr12	111400000	111500000	0.48765	0.0
chr12	111500000	111600000	0.43283	0.0
chr12	111600000	111700000	0.49876	0.0
chr12	111700000	111800000	0.51003	0.0
chr12	111800000	111900000	0.45563	0.0
chr12	111900000	112000000	0.47751	0.0
chr12	112000000	112100000	0.49645	0.0
chr12	112100000	112200000	0.53849	0.0
chr12	112200000	112300000	0.51289	0.0
chr12	112300000	112400000	0.48899	0.0
chr12	112400000	112500000	0.51635	0.0
chr12	112500000	112600000	0.52939	0.0
chr12	112600000	112700000	0.5379	0.0
chr12	112700000	112800000	0.52895	0.0
chr12	112800000	112900000	0.52474	0.0
chr12	112900000	113000000	0.50455	0.0
chr12	113000000	113100000	0.51636	0.0
chr12	113100000	113200000	0.50861	0.0
chr12	113200000	113300000	0.50326	0.0
chr12	113300000	113400000	0.44919	0.0
chr12	113400000	113500000	0.43303	0.0
chr12	113500000	113600000	0.40486	0.0
chr12	113600000	113700000	0.40546	0.0
chr12	113700000	113800000	0.39853	0.0
chr12	113800000	113900000	0.39316	0.0
chr12	113900000	114000000	0.3863	0.0
chr12	114000000	114100000	0.38035	0.0
chr12	114100000	114200000	0.39236	0.0
chr12	114200000	114300000	0.40418	0.0
chr12	114300000	114400000	0.38777	0.0
chr12	114400000	114500000	0.38319	0.0
chr12	114500000	114600000	0.39483	0.0
chr12	114600000	114700000	0.38983	0.0
chr12	114700000	114800000	0.39534	0.0
chr12	114800000	114900000	0.39863	0.0
chr12	114900000	115000000	0.38816	0.0
chr12	115000000	115100000	0.38831	0.0
chr12	115100000	115200000	0.3849038490384904	1e-05
chr12	115200000	115300000	0.38833	0.0
chr12	115300000	115400000	0.38848	0.0
chr12	115400000	115500000	0.38769	0.0
chr12	115500000	115600000	0.39939	0.0
chr12	115600000	115700000	0.39375	0.0
chr12	115700000	115800000	0.38537	0.0
chr12	115800000	115900000	0.38325	0.0
chr12	115900000	116000000	0.39762	0.0
chr12	116000000	116100000	0.43058	0.0
chr12	116100000	116200000	0.43561	0.0
chr12	116200000	116300000	0.41095	0.0
chr12	116300000	116400000	0.40911	0.0
chr12	116400000	116500000	0.43317	0.0
chr12	116500000	116600000	0.45027	0.0
chr12	116600000	116700000	0.43807	0.0
chr12	116700000	116800000	0.43234	0.0
chr12	116800000	116900000	0.44881	0.0
chr12	116900000	117000000	0.44598	0.0
chr12	117000000	117100000	0.4573	0.0
chr12	117100000	117200000	0.46889	0.0
chr12	117200000	117300000	0.45869	0.0
chr12	117300000	117400000	0.44907	0.0
chr12	117400000	117500000	0.4394	0.0
chr12	117500000	117600000	0.42104	0.0
chr12	117600000	117700000	0.41613	0.0
chr12	117700000	117800000	0.44291	0.0
chr12	117800000	117900000	0.43309	0.0
chr12	117900000	118000000	0.41684	0.0
chr12	118000000	118100000	0.41106	0.0
chr12	118100000	118200000	0.41265	0.0
chr12	118200000	118300000	0.39383	0.0
chr12	118300000	118400000	0.41845	0.0
chr12	118400000	118500000	0.42206	0.0
chr12	118500000	118600000	0.40696	0.0
chr12	118600000	118700000	0.39761	0.0
chr12	118700000	118800000	0.39678	0.0
chr12	118800000	118900000	0.41053	0.0
chr12	118900000	119000000	0.38691	0.0
chr12	119000000	119100000	0.38699	0.0
chr12	119100000	119200000	0.37355	0.0
chr12	119200000	119300000	0.3899	0.0
chr12	119300000	119400000	0.37261	0.0
chr12	119400000	119500000	0.38113	0.0
chr12	119500000	119600000	0.39511	0.0
chr12	119600000	119700000	0.37665	0.0
chr12	119700000	119800000	0.38817	0.0
chr12	119800000	119900000	0.37678	0.0
chr12	119900000	120000000	0.36314240434684175	0.07243
chr12	120000000	120092757	0.0	1.0
chr13	0	100000	0.0	1.0
chr13	100000	200000	0.0	1.0
chr13	200000	300000	0.0	1.0
chr13	300000	400000	0.0	1.0
chr13	400000	500000	0.0	1.0
chr13	500000	600000	0.0	1.0
chr13	600000	700000	0.0	1.0
chr13	700000	800000	0.0	1.0
chr13	800000	900000	0.0	1.0
chr13	900000	1000000	0.0	1.0
chr13	1000000	1100000	0.0	1.0
chr13	1100000	1200000	0.0	1.0
chr13	1200000	1300000	0.0	1.0
chr13	1300000	1400000	0.0	1.0
chr13	1400000	1500000	0.0	1.0
chr13	1500000	1600000	0.0	1.0
chr13	1600000	1700000	0.0	1.0
chr13	1700000	1800000	0.0	1.0
chr13	1800000	1900000	0.0	1.0
chr13	1900000	2000000	0.0	1.0
chr13	2000000	2100000	0.0	1.0
chr13	2100000	2200000	0.0	1.0
chr13	2200000	2300000	0.0	1.0
chr13	2300000	2400000	0.0	1.0
chr13	2400000	2500000	0.0	1.0
chr13	2500000	2600000	0.0	1.0
chr13	2600000	2700000	0.0	1.0
chr13	2700000	2800000	0.0	1.0
chr13	2800000	2900000	0.0	1.0
chr13	2900000	3000000	0.0	1.0
chr13	3000000	3100000	0.41684	0.5
chr13	3100000	3200000	0.4289	0.0
chr13	3200000	3300000	0.41499	0.0
chr13	3300000	3400000	0.42127	0.0
chr13	3400000	3500000	0.42276	0.0
chr13	3500000	3600000	0.41526	0.0
chr13	3600000	3700000	0.40502	0.0
chr13	3700000	3800000	0.43099	0.0
chr13	3800000	3900000	0.43436	0.0
chr13	3900000	4000000	0.43985	0.0
chr13	4000000	4100000	0.40342	0.0
chr13	4100000	4200000	0.38893	0.0
chr13	4200000	4300000	0.38632	0.0
chr13	4300000	4400000	0.39595	0.0
chr13	4400000	4500000	0.38858	0.0
chr13	4500000	4600000	0.38519	0.0
chr13	4600000	4700000	0.39937	0.0
chr13	4700000	4800000	0.37515	0.0
chr13	4800000	4900000	0.37939	0.0
chr13	4900000	5000000	0.37796	0.0
chr13	5000000	5100000	0.37972	0.0
chr13	5100000	5200000	0.3818	0.0
chr13	5200000	5300000	0.38664	0.0
chr13	5300000	5400000	0.37966	0.0
chr13	5400000	5500000	0.37626	0.0
chr13	5500000	5600000	0.37017	0.0
chr13	5600000	5700000	0.38259	0.0
chr13	5700000	5800000	0.38941	0.0
chr13	5800000	5900000	0.3941	0.0
chr13	5900000	6000000	0.40308	0.0
chr13	6000000	6100000	0.39749	0.0
chr13	6100000	6200000	0.39245	0.0
chr13	6200000	6300000	0.3947	0.0
chr13	6300000	6400000	0.39412	0.0
chr13	6400000	6500000	0.39693	0.0
chr13	6500000	6600000	0.41713	0.0
chr13	6600000	6700000	0.45851	0.0
chr13	6700000	6800000	0.42481	0.0
chr13	6800000	6900000	0.40424	0.0
chr13	6900000	7000000	0.40852	0.0
chr13	7000000	7100000	0.39445	0.0
chr13	7100000	7200000	0.39657	0.0
chr13	7200000	7300000	0.3824	0.0
chr13	7300000	7400000	0.38541	0.0
chr13	7400000	7500000	0.3799	0.0
chr13	7500000	7600000	0.38448	0.0
chr13	7600000	7700000	0.38783	0.0
chr13	7700000	7800000	0.36773	0.0
chr13	7800000	7900000	0.37778	0.0
chr13	7900000	8000000	0.37885	0.0
chr13	8000000	8100000	0.38674	0.0
chr13	8100000	8200000	0.38506	0.0
chr13	8200000	8300000	0.38913	0.0
chr13	8300000	8400000	0.40084	0.0
chr13	8400000	8500000	0.408	0.0
chr13	8500000	8600000	0.40311	0.0
chr13	8600000	8700000	0.42684	0.0
chr13	8700000	8800000	0.42747	0.0
chr13	8800000	8900000	0.42463	0.0
chr13	8900000	9000000	0.41824	0.0
chr13	9000000	9100000	0.42272	0.0
chr13	9100000	9200000	0.41774	0.0
chr13	9200000	9300000	0.45016	0.0
chr13	9300000	9400000	0.4109	0.0
chr13	9400000	9500000	0.40647	0.0
chr13	9500000	9600000	0.39479	0.0
chr13	9600000	9700000	0.40363	0.0
chr13	9700000	9800000	0.41814	0.0
chr13	9800000	9900000	0.42574	0.0
chr13	9900000	10000000	0.42535	0.0
chr13	10000000	10100000	0.40749	0.0
chr13	10100000	10200000	0.4019	0.0
chr13	10200000	10300000	0.40116	0.0
chr13	10300000	10400000	0.38974	0.0
chr13	10400000	10500000	0.39998	0.0
chr13	10500000	10600000	0.3996	0.0
chr13	10600000	10700000	0.38528	0.0
chr13	10700000	10800000	0.3922	0.0
chr13	10800000	10900000	0.38506	0.0
chr13	10900000	11000000	0.39445	0.0
chr13	11000000	11100000	0.40096	0.0
chr13	11100000	11200000	0.39795	0.0
chr13	11200000	11300000	0.40201	0.0
chr13	11300000	11400000	0.39808	0.0
chr13	11400000	11500000	0.40612	0.0
chr13	11500000	11600000	0.41803	0.0
chr13	11600000	11700000	0.4016	0.0
chr13	11700000	11800000	0.41268	0.0
chr13	11800000	11900000	0.4086	0.0
chr13	11900000	12000000	0.41769	0.0
chr13	12000000	12100000	0.44104	0.0
chr13	12100000	12200000	0.44675	0.0
chr13	12200000	12300000	0.44313	0.0
chr13	12300000	12400000	0.44434	0.0
chr13	12400000	12500000	0.44352	0.0
chr13	12500000	12600000	0.44287	0.0
chr13	12600000	12700000	0.45373	0.0
chr13	12700000	12800000	0.41124	0.0
chr13	12800000	12900000	0.37577	0.0
chr13	12900000	13000000	0.3831856316940676	0.02619
chr13	13000000	13100000	0.3755867652368916	0.47381
chr13	13100000	13200000	0.38385	0.0
chr13	13200000	13300000	0.37646	0.0
chr13	13300000	13400000	0.37677	0.0
chr13	13400000	13500000	0.3867	0.0
chr13	13500000	13600000	0.45577	0.0
chr13	13600000	13700000	0.45372	0.0
chr13	13700000	13800000	0.42653	0.0
chr13	13800000	13900000	0.38852	0.0
chr13	13900000	14000000	0.43218	0.0
chr13	14000000	14100000	0.41685	0.0
chr13	14100000	14200000	0.42555	0.0
chr13	14200000	14300000	0.40612	0.0
chr13	14300000	14400000	0.38592	0.0
chr13	14400000	14500000	0.39074	0.0
chr13	14500000	14600000	0.3902	0.0
chr13	14600000	14700000	0.3981	0.0
chr13	14700000	14800000	0.39933	0.0
chr13	14800000	14900000	0.39905	0.0
chr13	14900000	15000000	0.39576	0.0
chr13	15000000	15100000	0.39016	0.0
chr13	15100000	15200000	0.37924	0.0
chr13	15200000	15300000	0.39232	0.0
chr13	15300000	15400000	0.40195	0.0
chr13	15400000	15500000	0.38637	0.0
chr13	15500000	15600000	0.40377	0.0
chr13	15600000	15700000	0.42269	0.0
chr13	15700000	15800000	0.41772	0.0
chr13	15800000	15900000	0.40565	0.0
chr13	15900000	16000000	0.40776	0.0
chr13	16000000	16100000	0.39588	0.0
chr13	16100000	16200000	0.40653	0.0
chr13	16200000	16300000	0.38569	0.0
chr13	16300000	16400000	0.38561	0.0
chr13	16400000	16500000	0.39177	0.0
chr13	16500000	16600000	0.38807	0.0
chr13	16600000	16700000	0.38617	0.0
chr13	16700000	16800000	0.38357	0.0
chr13	16800000	16900000	0.3889	0.0
chr13	16900000	17000000	0.38984	0.0
chr13	17000000	17100000	0.38892	0.0
chr13	17100000	17200000	0.37858	0.0
chr13	17200000	17300000	0.38993	0.0
chr13	17300000	17400000	0.38693	0.0
chr13	17400000	17500000	0.38523	0.0
chr13	17500000	17600000	0.3807	0.0
chr13	17600000	17700000	0.38625	0.0
chr13	17700000	17800000	0.38642	0.0
chr13	17800000	17900000	0.39333	0.0
chr13	17900000	18000000	0.38196	0.0
chr13	18000000	18100000	0.42173	0.0
chr13	18100000	18200000	0.4111	0.0
chr13	18200000	18300000	0.40947	0.0
chr13	18300000	18400000	0.41576	0.0
chr13	18400000	18500000	0.40545	0.0
chr13	18500000	18600000	0.39234	0.0
chr13	18600000	18700000	0.38875	0.0
chr13	18700000	18800000	0.38707	0.0
chr13	18800000	18900000	0.39155	0.0
chr13	18900000	19000000	0.40358	0.0
chr13	19000000	19100000	0.41355	0.0
chr13	19100000	19200000	0.40489	0.0
chr13	19200000	19300000	0.40289	0.0
chr13	19300000	19400000	0.40322	0.0
chr13	19400000	19500000	0.40489	0.0
chr13	19500000	19600000	0.41056	0.0
chr13	19600000	19700000	0.40128	0.0
chr13	19700000	19800000	0.4029	0.0
chr13	19800000	19900000	0.40376	0.0
chr13	19900000	20000000	0.3961	0.0
chr13	20000000	20100000	0.39887	0.0
chr13	20100000	20200000	0.40428	0.0
chr13	20200000	20300000	0.42307	0.0
chr13	20300000	20400000	0.43737	0.0
chr13	20400000	20500000	0.4221	0.0
chr13	20500000	20600000	0.42032	0.0
chr13	20600000	20700000	0.42023	0.0
chr13	20700000	20800000	0.42469	0.0
chr13	20800000	20900000	0.42179	0.0
chr13	20900000	21000000	0.40668	0.0
chr13	21000000	21100000	0.41121	0.0
chr13	21100000	21200000	0.40526	0.0
chr13	21200000	21300000	0.39903	0.0
chr13	21300000	21400000	0.41606	0.0
chr13	21400000	21500000	0.43114	0.0
chr13	21500000	21600000	0.42127	0.0
chr13	21600000	21700000	0.42247	0.0
chr13	21700000	21800000	0.3899	0.0
chr13	21800000	21900000	0.3983	0.0
chr13	21900000	22000000	0.43389	0.0
chr13	22000000	22100000	0.42878	0.0
chr13	22100000	22200000	0.4255	0.0
chr13	22200000	22300000	0.41311	0.0
chr13	22300000	22400000	0.40819	0.0
chr13	22400000	22500000	0.40701	0.0
chr13	22500000	22600000	0.40137	0.0
chr13	22600000	22700000	0.40298	0.0
chr13	22700000	22800000	0.40113	0.0
chr13	22800000	22900000	0.40008	0.0
chr13	22900000	23000000	0.40127	0.0
chr13	23000000	23100000	0.39491	0.0
chr13	23100000	23200000	0.40359	0.0
chr13	23200000	23300000	0.39858	0.0
chr13	23300000	23400000	0.40415	0.0
chr13	23400000	23500000	0.41425	0.0
chr13	23500000	23600000	0.41226	0.0
chr13	23600000	23700000	0.42948	0.0
chr13	23700000	23800000	0.41808	0.0
chr13	23800000	23900000	0.41859	0.0
chr13	23900000	24000000	0.42245	0.0
chr13	24000000	24100000	0.41523	0.0
chr13	24100000	24200000	0.43418	0.0
chr13	24200000	24300000	0.43317	0.0
chr13	24300000	24400000	0.44146	0.0
chr13	24400000	24500000	0.45111	0.0
chr13	24500000	24600000	0.42794	0.0
chr13	24600000	24700000	0.43441	0.0
chr13	24700000	24800000	0.44461	0.0
chr13	24800000	24900000	0.45313	0.0
chr13	24900000	25000000	0.43522	0.0
chr13	25000000	25100000	0.44543	0.0
chr13	25100000	25200000	0.45424	0.0
chr13	25200000	25300000	0.43927	0.0
chr13	25300000	25400000	0.43511	0.0
chr13	25400000	25500000	0.41266	0.0
chr13	25500000	25600000	0.41385	0.0
chr13	25600000	25700000	0.39434	0.0
chr13	25700000	25800000	0.38498	0.0
chr13	25800000	25900000	0.38583	0.0
chr13	25900000	26000000	0.39586	0.0
chr13	26000000	26100000	0.38645	0.0
chr13	26100000	26200000	0.37861	0.0
chr13	26200000	26300000	0.37393	0.0
chr13	26300000	26400000	0.3766	0.0
chr13	26400000	26500000	0.3796	0.0
chr13	26500000	26600000	0.38242	0.0
chr13	26600000	26700000	0.38494	0.0
chr13	26700000	26800000	0.38649	0.0
chr13	26800000	26900000	0.3852	0.0
chr13	26900000	27000000	0.37303	0.0
chr13	27000000	27100000	0.38675	0.0
chr13	27100000	27200000	0.37952	0.0
chr13	27200000	27300000	0.36244	0.0
chr13	27300000	27400000	0.37097	0.0
chr13	27400000	27500000	0.36789	0.0
chr13	27500000	27600000	0.36627	0.0
chr13	27600000	27700000	0.37631	0.0
chr13	27700000	27800000	0.36611	0.0
chr13	27800000	27900000	0.36708	0.0
chr13	27900000	28000000	0.37034	0.0
chr13	28000000	28100000	0.38262	0.0
chr13	28100000	28200000	0.38128	0.0
chr13	28200000	28300000	0.37845	0.0
chr13	28300000	28400000	0.39473	0.0
chr13	28400000	28500000	0.38929	0.0
chr13	28500000	28600000	0.39685	0.0
chr13	28600000	28700000	0.41129	0.0
chr13	28700000	28800000	0.41154	0.0
chr13	28800000	28900000	0.42731	0.0
chr13	28900000	29000000	0.43088	0.0
chr13	29000000	29100000	0.44099	0.0
chr13	29100000	29200000	0.43815	0.0
chr13	29200000	29300000	0.43462	0.0
chr13	29300000	29400000	0.43599	0.0
chr13	29400000	29500000	0.43231	0.0
chr13	29500000	29600000	0.42692	0.0
chr13	29600000	29700000	0.41409	0.0
chr13	29700000	29800000	0.4152	0.0
chr13	29800000	29900000	0.40953	0.0
chr13	29900000	30000000	0.41435	0.0
chr13	30000000	30100000	0.42182	0.0
chr13	30100000	30200000	0.45156	0.0
chr13	30200000	30300000	0.4313	0.0
chr13	30300000	30400000	0.43783	0.0
chr13	30400000	30500000	0.43015	0.0
chr13	30500000	30600000	0.41764	0.0
chr13	30600000	30700000	0.40597	0.0
chr13	30700000	30800000	0.42818	0.0
chr13	30800000	30900000	0.43271	0.0
chr13	30900000	31000000	0.45563	0.0
chr13	31000000	31100000	0.41633	0.0
chr13	31100000	31200000	0.40801	0.0
chr13	31200000	31300000	0.40638	0.0
chr13	31300000	31400000	0.41884	0.0
chr13	31400000	31500000	0.43041	0.0
chr13	31500000	31600000	0.44504	0.0
chr13	31600000	31700000	0.4306	0.0
chr13	31700000	31800000	0.4389	0.0
chr13	31800000	31900000	0.4561	0.0
chr13	31900000	32000000	0.45852	0.0
chr13	32000000	32100000	0.42523	0.0
chr13	32100000	32200000	0.39634	0.0
chr13	32200000	32300000	0.39254	0.0
chr13	32300000	32400000	0.37235	0.0
chr13	32400000	32500000	0.38599	0.0
chr13	32500000	32600000	0.41538	0.0
chr13	32600000	32700000	0.426	0.0
chr13	32700000	32800000	0.41219	0.0
chr13	32800000	32900000	0.42821	0.0
chr13	32900000	33000000	0.41197	0.0
chr13	33000000	33100000	0.41954	0.0
chr13	33100000	33200000	0.4254	0.0
chr13	33200000	33300000	0.42119	0.0
chr13	33300000	33400000	0.40179	0.0
chr13	33400000	33500000	0.39155	0.0
chr13	33500000	33600000	0.38937	0.0
chr13	33600000	33700000	0.39362	0.0
chr13	33700000	33800000	0.4089	0.0
chr13	33800000	33900000	0.40284	0.0
chr13	33900000	34000000	0.40219	0.0
chr13	34000000	34100000	0.41922	0.0
chr13	34100000	34200000	0.41814	0.0
chr13	34200000	34300000	0.44341	0.0
chr13	34300000	34400000	0.45864	0.0
chr13	34400000	34500000	0.44541	0.0
chr13	34500000	34600000	0.43999	0.0
chr13	34600000	34700000	0.42825	0.0
chr13	34700000	34800000	0.42146	0.0
chr13	34800000	34900000	0.44762	0.0
chr13	34900000	35000000	0.43881	0.0
chr13	35000000	35100000	0.4148	0.0
chr13	35100000	35200000	0.43261	0.0
chr13	35200000	35300000	0.41869	0.0
chr13	35300000	35400000	0.42206	0.0
chr13	35400000	35500000	0.41295	0.0
chr13	35500000	35600000	0.40671	0.0
chr13	35600000	35700000	0.42346	0.0
chr13	35700000	35800000	0.41995	0.0
chr13	35800000	35900000	0.41437	0.0
chr13	35900000	36000000	0.43619	0.0
chr13	36000000	36100000	0.44449	0.0
chr13	36100000	36200000	0.44659	0.0
chr13	36200000	36300000	0.41569	0.0
chr13	36300000	36400000	0.41103	0.0
chr13	36400000	36500000	0.41262	0.0
chr13	36500000	36600000	0.41336	0.0
chr13	36600000	36700000	0.43741	0.0
chr13	36700000	36800000	0.45337	0.0
chr13	36800000	36900000	0.42035	0.0
chr13	36900000	37000000	0.42076	0.0
chr13	37000000	37100000	0.41623	0.0
chr13	37100000	37200000	0.41365	0.0
chr13	37200000	37300000	0.42371	0.0
chr13	37300000	37400000	0.40752	0.0
chr13	37400000	37500000	0.41726	0.0
chr13	37500000	37600000	0.43017	0.0
chr13	37600000	37700000	0.46255	0.0
chr13	37700000	37800000	0.45929	0.0
chr13	37800000	37900000	0.46094	0.0
chr13	37900000	38000000	0.44268	0.0
chr13	38000000	38100000	0.45424	0.0
chr13	38100000	38200000	0.46378	0.0
